Year,Gender,Age_Group,Employment_Status,Average_Employed
2001,Female,20-24 years,Employed full time,291.2903486
2001,Female,20-24 years,Employed part time,160.6189668
2001,Female,20-24 years,Not in the labour force  (NILF) ,139.4104187
2001,Female,20-24 years,Unemployed total,43.99109918
2001,Female,25-29 years,Employed full time,358.7051742
2001,Female,25-29 years,Employed part time,129.771895
2001,Female,25-29 years,Not in the labour force  (NILF) ,180.2437714
2001,Female,25-29 years,Unemployed total,29.37365944
2001,Female,30-34 years,Employed full time,274.622831
2001,Female,30-34 years,Employed part time,193.285505
2001,Female,30-34 years,Not in the labour force  (NILF) ,236.3714491
2001,Female,30-34 years,Unemployed total,29.91713161
2001,Female,35-39 years,Employed full time,245.6889682
2001,Female,35-39 years,Employed part time,238.0986023
2001,Female,35-39 years,Not in the labour force  (NILF) ,232.4094959
2001,Female,35-39 years,Unemployed total,28.59593368
2001,Female,40-44 years,Employed full time,282.4632058
2001,Female,40-44 years,Employed part time,242.3621055
2001,Female,40-44 years,Not in the labour force  (NILF) ,187.3833291
2001,Female,40-44 years,Unemployed total,28.2021929
2001,Female,45-49 years,Employed full time,281.1967538
2001,Female,45-49 years,Employed part time,201.6746457
2001,Female,45-49 years,Not in the labour force  (NILF) ,173.6719631
2001,Female,45-49 years,Unemployed total,23.08180406
2001,Female,50-54 years,Employed full time,240.8473495
2001,Female,50-54 years,Employed part time,169.472666
2001,Female,50-54 years,Not in the labour force  (NILF) ,214.0258413
2001,Female,50-54 years,Unemployed total,16.86647654
2001,Female,55-59 years,Employed full time,118.3615518
2001,Female,55-59 years,Employed part time,116.8594044
2001,Female,55-59 years,Not in the labour force  (NILF) ,252.2213664
2001,Female,55-59 years,Unemployed total,8.4792608
2001,Female,60-64 years,Employed full time,37.64616919
2001,Female,60-64 years,Employed part time,51.81012693
2001,Female,60-64 years,Not in the labour force  (NILF) ,314.7834086
2001,Female,60-64 years,Unemployed total,1.444045358
2001,Female,15-24 years,Employed full time,375.9737298
2001,Female,15-24 years,Employed part time,405.711635
2001,Female,15-24 years,Not in the labour force  (NILF) ,399.1778669
2001,Female,15-24 years,Unemployed total,109.4988517
2001,Female,25-34 years,Employed full time,633.3280052
2001,Female,25-34 years,Employed part time,323.0574
2001,Female,25-34 years,Not in the labour force  (NILF) ,416.6152205
2001,Female,25-34 years,Unemployed total,59.29079105
2001,Female,35-44 years,Employed full time,528.152174
2001,Female,35-44 years,Employed part time,480.4607078
2001,Female,35-44 years,Not in the labour force  (NILF) ,419.7928251
2001,Female,35-44 years,Unemployed total,56.79812656
2001,Female,45-54 years,Employed full time,522.0441033
2001,Female,45-54 years,Employed part time,371.1473118
2001,Female,45-54 years,Not in the labour force  (NILF) ,387.6978043
2001,Female,45-54 years,Unemployed total,39.94828061
2001,Female,55-64 years,Employed full time,156.0077209
2001,Female,55-64 years,Employed part time,168.6695313
2001,Female,55-64 years,Not in the labour force  (NILF) ,567.004775
2001,Female,55-64 years,Unemployed total,9.923306158
2001,Female,15-64 years,Employed full time,2215.505733
2001,Female,15-64 years,Employed part time,1749.046586
2001,Female,15-64 years,Not in the labour force  (NILF) ,2190.288492
2001,Female,15-64 years,Unemployed total,275.4593561
2001,Female,65 years and over,Employed full time,12.60567062
2001,Female,65 years and over,Employed part time,29.4356918
2001,Female,65 years and over,Not in the labour force  (NILF) ,1306.606241
2001,Female,65 years and over,Unemployed total,0.566897025
2002,Female,15-19 years,Employed full time,77.05210038
2002,Female,15-19 years,Employed part time,255.3765305
2002,Female,15-19 years,Not in the labour force  (NILF) ,267.0869905
2002,Female,15-19 years,Unemployed total,61.74079527
2002,Female,20-24 years,Employed full time,283.0256622
2002,Female,20-24 years,Employed part time,172.2321005
2002,Female,20-24 years,Not in the labour force  (NILF) ,148.5605376
2002,Female,20-24 years,Unemployed total,42.95211632
2002,Female,25-29 years,Employed full time,341.3488759
2002,Female,25-29 years,Employed part time,129.0060258
2002,Female,25-29 years,Not in the labour force  (NILF) ,177.6508599
2002,Female,25-29 years,Unemployed total,33.30232176
2002,Female,30-34 years,Employed full time,280.0001535
2002,Female,30-34 years,Employed part time,197.4068433
2002,Female,30-34 years,Not in the labour force  (NILF) ,243.4620518
2002,Female,30-34 years,Unemployed total,29.47870148
2002,Female,35-39 years,Employed full time,238.2811524
2002,Female,35-39 years,Employed part time,245.0665917
2002,Female,35-39 years,Not in the labour force  (NILF) ,228.8246217
2002,Female,35-39 years,Unemployed total,24.85246754
2002,Female,40-44 years,Employed full time,280.4450464
2002,Female,40-44 years,Employed part time,253.3070302
2002,Female,40-44 years,Not in the labour force  (NILF) ,194.7668054
2002,Female,40-44 years,Unemployed total,26.48270131
2002,Female,45-49 years,Employed full time,291.1786595
2002,Female,45-49 years,Employed part time,212.373856
2002,Female,45-49 years,Not in the labour force  (NILF) ,164.543746
2002,Female,45-49 years,Unemployed total,22.23332183
2002,Female,50-54 years,Employed full time,248.7215977
2002,Female,50-54 years,Employed part time,177.9084072
2002,Female,50-54 years,Not in the labour force  (NILF) ,201.7810671
2002,Female,50-54 years,Unemployed total,16.21809465
2002,Female,55-59 years,Employed full time,132.4369625
2002,Female,55-59 years,Employed part time,126.452232
2002,Female,55-59 years,Not in the labour force  (NILF) ,265.0723723
2002,Female,55-59 years,Unemployed total,8.963349908
2002,Female,60-64 years,Employed full time,42.77382262
2002,Female,60-64 years,Employed part time,58.30944597
2002,Female,60-64 years,Not in the labour force  (NILF) ,313.5848742
2002,Female,60-64 years,Unemployed total,1.977190567
2002,Female,15-24 years,Employed full time,360.0777626
2002,Female,15-24 years,Employed part time,427.608631
2002,Female,15-24 years,Not in the labour force  (NILF) ,415.6475282
2002,Female,15-24 years,Unemployed total,104.6929116
2002,Female,25-34 years,Employed full time,621.3490294
2002,Female,25-34 years,Employed part time,326.412869
2002,Female,25-34 years,Not in the labour force  (NILF) ,421.1129117
2002,Female,25-34 years,Unemployed total,62.78102322
2002,Female,35-44 years,Employed full time,518.7261988
2002,Female,35-44 years,Employed part time,498.3736218
2002,Female,35-44 years,Not in the labour force  (NILF) ,423.5914272
2002,Female,35-44 years,Unemployed total,51.33516884
2002,Female,45-54 years,Employed full time,539.9002572
2002,Female,45-54 years,Employed part time,390.2822632
2002,Female,45-54 years,Not in the labour force  (NILF) ,366.3248131
2002,Female,45-54 years,Unemployed total,38.45141649
2002,Female,55-64 years,Employed full time,175.2107851
2002,Female,55-64 years,Employed part time,184.761678
2002,Female,55-64 years,Not in the labour force  (NILF) ,578.6572465
2002,Female,55-64 years,Unemployed total,10.94054046
2002,Female,15-64 years,Employed full time,2215.264033
2002,Female,15-64 years,Employed part time,1827.439063
2002,Female,15-64 years,Not in the labour force  (NILF) ,2205.333927
2002,Female,15-64 years,Unemployed total,268.2010605
2002,Female,65 years and over,Employed full time,13.47911506
2002,Female,65 years and over,Employed part time,32.49595619
2002,Female,65 years and over,Not in the labour force  (NILF) ,1324.956772
2002,Female,65 years and over,Unemployed total,0.3073238
2003,Female,15-19 years,Employed full time,81.84056112
2003,Female,15-19 years,Employed part time,263.1311972
2003,Female,15-19 years,Not in the labour force  (NILF) ,262.6325059
2003,Female,15-19 years,Unemployed total,58.3448192
2003,Female,20-24 years,Employed full time,286.092882
2003,Female,20-24 years,Employed part time,182.0817018
2003,Female,20-24 years,Not in the labour force  (NILF) ,149.0077297
2003,Female,20-24 years,Unemployed total,45.06835318
2003,Female,25-29 years,Employed full time,336.1023143
2003,Female,25-29 years,Employed part time,133.676185
2003,Female,25-29 years,Not in the labour force  (NILF) ,172.0786423
2003,Female,25-29 years,Unemployed total,30.48927505
2003,Female,30-34 years,Employed full time,287.5528496
2003,Female,30-34 years,Employed part time,201.83951
2003,Female,30-34 years,Not in the labour force  (NILF) ,242.0860724
2003,Female,30-34 years,Unemployed total,27.47215129
2003,Female,35-39 years,Employed full time,245.5222911
2003,Female,35-39 years,Employed part time,242.368875
2003,Female,35-39 years,Not in the labour force  (NILF) ,216.705048
2003,Female,35-39 years,Unemployed total,26.37445264
2003,Female,40-44 years,Employed full time,286.0343429
2003,Female,40-44 years,Employed part time,255.5496087
2003,Female,40-44 years,Not in the labour force  (NILF) ,193.6514349
2003,Female,40-44 years,Unemployed total,29.70278022
2003,Female,45-49 years,Employed full time,303.1107177
2003,Female,45-49 years,Employed part time,223.2718825
2003,Female,45-49 years,Not in the labour force  (NILF) ,155.9312283
2003,Female,45-49 years,Unemployed total,21.24158818
2003,Female,50-54 years,Employed full time,249.0340764
2003,Female,50-54 years,Employed part time,188.1996863
2003,Female,50-54 years,Not in the labour force  (NILF) ,197.2471908
2003,Female,50-54 years,Unemployed total,15.97196329
2003,Female,55-59 years,Employed full time,145.5351087
2003,Female,55-59 years,Employed part time,135.571823
2003,Female,55-59 years,Not in the labour force  (NILF) ,274.7889015
2003,Female,55-59 years,Unemployed total,10.14025018
2003,Female,60-64 years,Employed full time,46.62633012
2003,Female,60-64 years,Employed part time,66.02263446
2003,Female,60-64 years,Not in the labour force  (NILF) ,313.7806696
2003,Female,60-64 years,Unemployed total,2.113949192
2003,Female,15-24 years,Employed full time,367.9334432
2003,Female,15-24 years,Employed part time,445.212899
2003,Female,15-24 years,Not in the labour force  (NILF) ,411.6402355
2003,Female,15-24 years,Unemployed total,103.4131723
2003,Female,25-34 years,Employed full time,623.6551639
2003,Female,25-34 years,Employed part time,335.5156951
2003,Female,25-34 years,Not in the labour force  (NILF) ,414.1647147
2003,Female,25-34 years,Unemployed total,57.96142633
2003,Female,35-44 years,Employed full time,531.556634
2003,Female,35-44 years,Employed part time,497.9184837
2003,Female,35-44 years,Not in the labour force  (NILF) ,410.3564829
2003,Female,35-44 years,Unemployed total,56.07723282
2003,Female,45-54 years,Employed full time,552.1447941
2003,Female,45-54 years,Employed part time,411.4715688
2003,Female,45-54 years,Not in the labour force  (NILF) ,353.178419
2003,Female,45-54 years,Unemployed total,37.21355145
2003,Female,55-64 years,Employed full time,192.1614388
2003,Female,55-64 years,Employed part time,201.5944574
2003,Female,55-64 years,Not in the labour force  (NILF) ,588.5695711
2003,Female,55-64 years,Unemployed total,12.25419933
2003,Female,15-64 years,Employed full time,2267.451474
2003,Female,15-64 years,Employed part time,1891.713104
2003,Female,15-64 years,Not in the labour force  (NILF) ,2177.909423
2003,Female,15-64 years,Unemployed total,266.9195823
2003,Female,65 years and over,Employed full time,12.43846391
2003,Female,65 years and over,Employed part time,32.49245458
2003,Female,65 years and over,Not in the labour force  (NILF) ,1347.584373
2003,Female,65 years and over,Unemployed total,0.402792342
2004,Female,15-19 years,Employed full time,84.78612334
2004,Female,15-19 years,Employed part time,264.1820872
2004,Female,15-19 years,Not in the labour force  (NILF) ,259.6180588
2004,Female,15-19 years,Unemployed total,61.06956403
2004,Female,20-24 years,Employed full time,293.1751959
2004,Female,20-24 years,Employed part time,186.8494394
2004,Female,20-24 years,Not in the labour force  (NILF) ,156.8242171
2004,Female,20-24 years,Unemployed total,40.03498096
2004,Female,25-29 years,Employed full time,334.1023315
2004,Female,25-29 years,Employed part time,132.1939003
2004,Female,25-29 years,Not in the labour force  (NILF) ,175.8135192
2004,Female,25-29 years,Unemployed total,26.17108238
2004,Female,30-34 years,Employed full time,290.8031622
2004,Female,30-34 years,Employed part time,198.1890758
2004,Female,30-34 years,Not in the labour force  (NILF) ,243.9487598
2004,Female,30-34 years,Unemployed total,25.52241896
2004,Female,35-39 years,Employed full time,236.977813
2004,Female,35-39 years,Employed part time,236.6199561
2004,Female,35-39 years,Not in the labour force  (NILF) ,232.6603317
2004,Female,35-39 years,Unemployed total,24.88014918
2004,Female,40-44 years,Employed full time,294.2325605
2004,Female,40-44 years,Employed part time,251.4162981
2004,Female,40-44 years,Not in the labour force  (NILF) ,198.6948967
2004,Female,40-44 years,Unemployed total,25.15507805
2004,Female,45-49 years,Employed full time,310.3115079
2004,Female,45-49 years,Employed part time,227.3695121
2004,Female,45-49 years,Not in the labour force  (NILF) ,159.517465
2004,Female,45-49 years,Unemployed total,20.50209825
2004,Female,50-54 years,Employed full time,261.5165886
2004,Female,50-54 years,Employed part time,183.6105496
2004,Female,50-54 years,Not in the labour force  (NILF) ,200.3175778
2004,Female,50-54 years,Unemployed total,12.65936733
