Year,Gender,Age_Group,Employ_Status,Average_Employed
1998,Female,45-54 years,Employed part time,338.4220697
1998,Female,45-54 years,Not in the labour force  (NILF) ,376.9178334
1998,Female,45-54 years,Unemployed,40.45019366
1998,Female,55-64 years,Employed full time,122.6974223
1998,Female,55-64 years,Employed part time,125.1964928
1998,Female,55-64 years,Not in the labour force  (NILF) ,544.2084414
1998,Female,55-64 years,Unemployed,11.57989356
1998,Female,65 years and over,Employed full time,12.76968563
1998,Female,65 years and over,Employed part time,25.21976783
1998,Female,65 years and over,Not in the labour force  (NILF) ,1242.238925
1998,Female,65 years and over,Unemployed,0.466705167
1999,Female,15-19 years,Employed full time,79.79994458
1999,Female,15-19 years,Employed part time,230.3500544
1999,Female,15-19 years,Not in the labour force  (NILF) ,258.2901037
1999,Female,15-19 years,Unemployed,63.23764736
1999,Female,20-24 years,Employed full time,292.3929438
1999,Female,20-24 years,Employed part time,151.1245647
1999,Female,20-24 years,Not in the labour force  (NILF) ,147.4011377
1999,Female,20-24 years,Unemployed,43.88018728
1999,Female,25-29 years,Employed full time,361.185691
1999,Female,25-29 years,Employed part time,128.0816733
1999,Female,25-29 years,Not in the labour force  (NILF) ,204.2425843
1999,Female,25-29 years,Unemployed,32.16630143
1999,Female,30-34 years,Employed full time,253.3408666
1999,Female,30-34 years,Employed part time,176.1232811
1999,Female,30-34 years,Not in the labour force  (NILF) ,249.962318
1999,Female,30-34 years,Unemployed,27.34611769
1999,Female,35-39 years,Employed full time,244.9965314
1999,Female,35-39 years,Employed part time,233.4700704
1999,Female,35-39 years,Not in the labour force  (NILF) ,243.8114476
1999,Female,35-39 years,Unemployed,30.10845061
1999,Female,40-44 years,Employed full time,274.6348943
1999,Female,40-44 years,Employed part time,218.1516406
1999,Female,40-44 years,Not in the labour force  (NILF) ,192.248048
1999,Female,40-44 years,Unemployed,25.90675042
1999,Female,45-49 years,Employed full time,273.5115787
1999,Female,45-49 years,Employed part time,192.8323973
1999,Female,45-49 years,Not in the labour force  (NILF) ,173.9184067
1999,Female,45-49 years,Unemployed,21.45195062
1999,Female,50-54 years,Employed full time,213.7587034
1999,Female,50-54 years,Employed part time,158.2981532
1999,Female,50-54 years,Not in the labour force  (NILF) ,207.3877881
1999,Female,50-54 years,Unemployed,15.91285526
1999,Female,55-59 years,Employed full time,99.86990677
1999,Female,55-59 years,Employed part time,91.68204823
1999,Female,55-59 years,Not in the labour force  (NILF) ,251.262693
1999,Female,55-59 years,Unemployed,8.230518708
1999,Female,60-64 years,Employed full time,28.87843666
1999,Female,60-64 years,Employed part time,40.13399168
1999,Female,60-64 years,Not in the labour force  (NILF) ,312.213366
1999,Female,60-64 years,Unemployed,1.2249557
1999,Female,15-24 years,Employed full time,372.1928883
1999,Female,15-24 years,Employed part time,381.474619
1999,Female,15-24 years,Not in the labour force  (NILF) ,405.6912414
1999,Female,15-24 years,Unemployed,107.1178346
1999,Female,25-34 years,Employed full time,614.5265576
1999,Female,25-34 years,Employed part time,304.2049543
1999,Female,25-34 years,Not in the labour force  (NILF) ,454.2049023
1999,Female,25-34 years,Unemployed,59.51241913
1999,Female,35-44 years,Employed full time,519.6314257
1999,Female,35-44 years,Employed part time,451.621711
1999,Female,35-44 years,Not in the labour force  (NILF) ,436.0594956
1999,Female,35-44 years,Unemployed,56.01520103
1999,Female,45-54 years,Employed full time,487.2702821
1999,Female,45-54 years,Employed part time,351.1305506
1999,Female,45-54 years,Not in the labour force  (NILF) ,381.3061948
1999,Female,45-54 years,Unemployed,37.36480586
1999,Female,55-64 years,Employed full time,128.7483434
1999,Female,55-64 years,Employed part time,131.8160399
1999,Female,55-64 years,Not in the labour force  (NILF) ,563.476059
1999,Female,55-64 years,Unemployed,9.455474425
1999,Female,65 years and over,Employed full time,10.77106148
1999,Female,65 years and over,Employed part time,28.38650385
1999,Female,65 years and over,Not in the labour force  (NILF) ,1262.493759
1999,Female,65 years and over,Unemployed,0.300925842
2000,Female,15-19 years,Employed full time,85.55251185
2000,Female,15-19 years,Employed part time,239.0006985
2000,Female,15-19 years,Not in the labour force  (NILF) ,260.8559897
2000,Female,15-19 years,Unemployed,58.10238332
2000,Female,20-24 years,Employed full time,299.0668146
2000,Female,20-24 years,Employed part time,150.0881932
2000,Female,20-24 years,Not in the labour force  (NILF) ,140.8199716
2000,Female,20-24 years,Unemployed,39.79768734
2000,Female,25-29 years,Employed full time,358.6634107
2000,Female,25-29 years,Employed part time,131.9680899
2000,Female,25-29 years,Not in the labour force  (NILF) ,196.362988
2000,Female,25-29 years,Unemployed,30.57109476
2000,Female,30-34 years,Employed full time,267.9324189
2000,Female,30-34 years,Employed part time,182.2070812
2000,Female,30-34 years,Not in the labour force  (NILF) ,238.8495541
2000,Female,30-34 years,Unemployed,26.12552912
2000,Female,35-39 years,Employed full time,247.0502498
2000,Female,35-39 years,Employed part time,237.7747823
2000,Female,35-39 years,Not in the labour force  (NILF) ,238.1739438
2000,Female,35-39 years,Unemployed,27.52635748
2000,Female,40-44 years,Employed full time,286.2682492
2000,Female,40-44 years,Employed part time,225.7783797
2000,Female,40-44 years,Not in the labour force  (NILF) ,186.1938354
2000,Female,40-44 years,Unemployed,26.78453573
2000,Female,45-49 years,Employed full time,284.0375993
2000,Female,45-49 years,Employed part time,196.9125629
2000,Female,45-49 years,Not in the labour force  (NILF) ,171.2570553
2000,Female,45-49 years,Unemployed,18.2116158
2000,Female,50-54 years,Employed full time,232.2569722
2000,Female,50-54 years,Employed part time,162.3595026
2000,Female,50-54 years,Not in the labour force  (NILF) ,209.4288413
2000,Female,50-54 years,Unemployed,16.12226728
2000,Female,55-59 years,Employed full time,108.4451899
2000,Female,55-59 years,Employed part time,104.8796823
2000,Female,55-59 years,Not in the labour force  (NILF) ,250.3749015
2000,Female,55-59 years,Unemployed,7.785142892
2000,Female,60-64 years,Employed full time,35.72004007
2000,Female,60-64 years,Employed part time,47.36225161
2000,Female,60-64 years,Not in the labour force  (NILF) ,309.6389532
2000,Female,60-64 years,Unemployed,1.862005133
2000,Female,15-24 years,Employed full time,384.6193264
2000,Female,15-24 years,Employed part time,389.0888917
2000,Female,15-24 years,Not in the labour force  (NILF) ,401.6759613
2000,Female,15-24 years,Unemployed,97.90007066
2000,Female,25-34 years,Employed full time,626.5958296
2000,Female,25-34 years,Employed part time,314.1751711
2000,Female,25-34 years,Not in the labour force  (NILF) ,435.2125421
2000,Female,25-34 years,Unemployed,56.69662387
2000,Female,35-44 years,Employed full time,533.318499
2000,Female,35-44 years,Employed part time,463.553162
2000,Female,35-44 years,Not in the labour force  (NILF) ,424.3677791
2000,Female,35-44 years,Unemployed,54.31089318
2000,Female,45-54 years,Employed full time,516.2945715
2000,Female,45-54 years,Employed part time,359.2720655
2000,Female,45-54 years,Not in the labour force  (NILF) ,380.6858967
2000,Female,45-54 years,Unemployed,34.33388308
2000,Female,55-64 years,Employed full time,144.16523
2000,Female,55-64 years,Employed part time,152.2419339
2000,Female,55-64 years,Not in the labour force  (NILF) ,560.0138548
2000,Female,55-64 years,Unemployed,9.647148008
2000,Female,65 years and over,Employed full time,12.31301618
2000,Female,65 years and over,Employed part time,27.70411438
2000,Female,65 years and over,Not in the labour force  (NILF) ,1283.614267
2000,Female,65 years and over,Unemployed,0.277769033
2001,Female,15-19 years,Employed full time,84.68338118
2001,Female,15-19 years,Employed part time,245.0926682
2001,Female,15-19 years,Not in the labour force  (NILF) ,259.7674481
2001,Female,15-19 years,Unemployed,65.50775253
2001,Female,20-24 years,Employed full time,291.2903486
2001,Female,20-24 years,Employed part time,160.6189668
2001,Female,20-24 years,Not in the labour force  (NILF) ,139.4104187
2001,Female,20-24 years,Unemployed,43.99109918
2001,Female,25-29 years,Employed full time,358.7051742
2001,Female,25-29 years,Employed part time,129.771895
2001,Female,25-29 years,Not in the labour force  (NILF) ,180.2437714
2001,Female,25-29 years,Unemployed,29.37365944
2001,Female,30-34 years,Employed full time,274.622831
2001,Female,30-34 years,Employed part time,193.285505
2001,Female,30-34 years,Not in the labour force  (NILF) ,236.3714491
2001,Female,30-34 years,Unemployed,29.91713161
2001,Female,35-39 years,Employed full time,245.6889682
2001,Female,35-39 years,Employed part time,238.0986023
2001,Female,35-39 years,Not in the labour force  (NILF) ,232.4094959
2001,Female,35-39 years,Unemployed,28.59593368
2001,Female,40-44 years,Employed full time,282.4632058
2001,Female,40-44 years,Employed part time,242.3621055
2001,Female,40-44 years,Not in the labour force  (NILF) ,187.3833291
2001,Female,40-44 years,Unemployed,28.2021929
2001,Female,45-49 years,Employed full time,281.1967538
2001,Female,45-49 years,Employed part time,201.6746457
2001,Female,45-49 years,Not in the labour force  (NILF) ,173.6719631
2001,Female,45-49 years,Unemployed,23.08180406
2001,Female,50-54 years,Employed full time,240.8473495
2001,Female,50-54 years,Employed part time,169.472666
2001,Female,50-54 years,Not in the labour force  (NILF) ,214.0258413
2001,Female,50-54 years,Unemployed,16.86647654
2001,Female,55-59 years,Employed full time,118.3615518
2001,Female,55-59 years,Employed part time,116.8594044
2001,Female,55-59 years,Not in the labour force  (NILF) ,252.2213664
2001,Female,55-59 years,Unemployed,8.4792608
2001,Female,60-64 years,Employed full time,37.64616919
2001,Female,60-64 years,Employed part time,51.81012693
2001,Female,60-64 years,Not in the labour force  (NILF) ,314.7834086
2001,Female,60-64 years,Unemployed,1.444045358
2001,Female,15-24 years,Employed full time,375.9737298
2001,Female,15-24 years,Employed part time,405.711635
2001,Female,15-24 years,Not in the labour force  (NILF) ,399.1778669
2001,Female,15-24 years,Unemployed,109.4988517
2001,Female,25-34 years,Employed full time,633.3280052
2001,Female,25-34 years,Employed part time,323.0574
2001,Female,25-34 years,Not in the labour force  (NILF) ,416.6152205
2001,Female,25-34 years,Unemployed,59.29079105
2001,Female,35-44 years,Employed full time,528.152174
2001,Female,35-44 years,Employed part time,480.4607078
2001,Female,35-44 years,Not in the labour force  (NILF) ,419.7928251
2001,Female,35-44 years,Unemployed,56.79812656
2001,Female,45-54 years,Employed full time,522.0441033
2001,Female,45-54 years,Employed part time,371.1473118
2001,Female,45-54 years,Not in the labour force  (NILF) ,387.6978043
2001,Female,45-54 years,Unemployed,39.94828061
2001,Female,55-64 years,Employed full time,156.0077209
2001,Female,55-64 years,Employed part time,168.6695313
2001,Female,55-64 years,Not in the labour force  (NILF) ,567.004775
2001,Female,55-64 years,Unemployed,9.923306158
2001,Female,65 years and over,Employed full time,12.60567062
2001,Female,65 years and over,Employed part time,29.4356918
2001,Female,65 years and over,Not in the labour force  (NILF) ,1306.606241
2001,Female,65 years and over,Unemployed,0.566897025
2002,Female,15-19 years,Employed full time,77.05210038
2002,Female,15-19 years,Employed part time,255.3765305
2002,Female,15-19 years,Not in the labour force  (NILF) ,267.0869905
2002,Female,15-19 years,Unemployed,61.74079527
2002,Female,20-24 years,Employed full time,283.0256622
2002,Female,20-24 years,Employed part time,172.2321005
2002,Female,20-24 years,Not in the labour force  (NILF) ,148.5605376
2002,Female,20-24 years,Unemployed,42.95211632
2002,Female,25-29 years,Employed full time,341.3488759
2002,Female,25-29 years,Employed part time,129.0060258
2002,Female,25-29 years,Not in the labour force  (NILF) ,177.6508599
2002,Female,25-29 years,Unemployed,33.30232176
2002,Female,30-34 years,Employed full time,280.0001535
2002,Female,30-34 years,Employed part time,197.4068433
2002,Female,30-34 years,Not in the labour force  (NILF) ,243.4620518
2002,Female,30-34 years,Unemployed,29.47870148
2002,Female,35-39 years,Employed full time,238.2811524
2002,Female,35-39 years,Employed part time,245.0665917
2002,Female,35-39 years,Not in the labour force  (NILF) ,228.8246217
2002,Female,35-39 years,Unemployed,24.85246754
2002,Female,40-44 years,Employed full time,280.4450464
2002,Female,40-44 years,Employed part time,253.3070302
2002,Female,40-44 years,Not in the labour force  (NILF) ,194.7668054
2002,Female,40-44 years,Unemployed,26.48270131
2002,Female,45-49 years,Employed full time,291.1786595
2002,Female,45-49 years,Employed part time,212.373856
2002,Female,45-49 years,Not in the labour force  (NILF) ,164.543746
2002,Female,45-49 years,Unemployed,22.23332183
2002,Female,50-54 years,Employed full time,248.7215977
2002,Female,50-54 years,Employed part time,177.9084072
2002,Female,50-54 years,Not in the labour force  (NILF) ,201.7810671
2002,Female,50-54 years,Unemployed,16.21809465
2002,Female,55-59 years,Employed full time,132.4369625
2002,Female,55-59 years,Employed part time,126.452232
2002,Female,55-59 years,Not in the labour force  (NILF) ,265.0723723
2002,Female,55-59 years,Unemployed,8.963349908
2002,Female,60-64 years,Employed full time,42.77382262
2002,Female,60-64 years,Employed part time,58.30944597
2002,Female,60-64 years,Not in the labour force  (NILF) ,313.5848742
2002,Female,60-64 years,Unemployed,1.977190567
2002,Female,15-24 years,Employed full time,360.0777626
2002,Female,15-24 years,Employed part time,427.608631
2002,Female,15-24 years,Not in the labour force  (NILF) ,415.6475282
